npc_id,npc_name,region,sub_location,area,role,archetype,file
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.09,"Vela Skyharrow, Courier of Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Medic,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/09_vela_skyharrow_courier_of_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.10,"Maelis Gravesong, Watcher under Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Scout,archivist,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/10_maelis_gravesong_watcher_under_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.11,"Varren Riftwalker, Fixer from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Specialist,engineer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/11_varren_riftwalker_fixer_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.12,"Lyric Voidrill, Broker at Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Captain,archivist,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/12_lyric_voidrill_broker_at_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.13,"Korra Latchward, Mechanist from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Warden,archivist,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/13_korra_latchward_mechanist_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.14,"Maelis Cinderholt, Navigator from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Sentinel,worker,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/14_maelis_cinderholt_navigator_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.15,"Ilyra Cragwarden, Captain at Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Oracle,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/15_ilyra_cragwarden_captain_at_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.16,"Sarai Gantryn, Runner near Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Tactician,mystic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/16_sarai_gantryn_runner_near_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.17,"Sable Starfall, Cartographer under Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Herald,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/17_sable_starfall_cartographer_under_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.18,"Thorne Gearmantle, Pilgrim from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Custodian,worker,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/18_thorne_gearmantle_pilgrim_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.19,"Ilyra Cragwarden, Warden from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Navigator,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/19_ilyra_cragwarden_warden_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.01.20,"Maven Frostrelay, Pilgrim from Tuning",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Tuning Fork Expanse,Engineer,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/01_tuning_fork_expanse/20_maven_frostrelay_pilgrim_from_tuning.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.01,"Selka Glassroot, Navigator under Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Oracle,pilot,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/01_selka_glassroot_navigator_under_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.02,"Luma Wayfare, Engineer from Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Engineer,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/02_luma_wayfare_engineer_from_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.03,"Mirek Signalborn, Tamer under Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Tactician,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/03_mirek_signalborn_tamer_under_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.04,"Edda Runeclasp, Medic under Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Watcher,archivist,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/04_edda_runeclasp_medic_under_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.05,"Vexa Stormhush, Diver at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Navigator,engineer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/05_vexa_stormhush_diver_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.06,"Dax Nullborne, Guide of Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Specialist,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/06_dax_nullborne_guide_of_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.07,"Luma Ashvein, Medic at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Cartographer,scout,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/07_luma_ashvein_medic_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.08,"Ren Ashvein, Diver at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Operator,mystic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/08_ren_ashvein_diver_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.09,"Pax Starfall, Fixer from Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Courier,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/09_pax_starfall_fixer_from_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.10,"Noor Deepwell, Fixer at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Pilgrim,mystic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/10_noor_deepwell_fixer_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.11,"Bryn Emberkin, Broker near Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Scout,engineer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/11_bryn_emberkin_broker_near_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.12,"Rook Voxmere, Archivist under Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Pilgrim,worker,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/12_rook_voxmere_archivist_under_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.13,"Tovin Stormhush, Keeper of Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Cartographer,scout,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/13_tovin_stormhush_keeper_of_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.14,"Vexa Emberkin, Custodian at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Fixer,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/14_vexa_emberkin_custodian_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.15,"Ossa Mossguard, Engineer under Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Courier,merchant,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/15_ossa_mossguard_engineer_under_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.16,"Varren Deepwell, Fixer from Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Diver,warden,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/16_varren_deepwell_fixer_from_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.17,"Brant Glassroot, Fixer from Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Specialist,scout,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/17_brant_glassroot_fixer_from_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.18,"Kiva Starfall, Tactician of Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Ranger,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/18_kiva_starfall_tactician_of_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.19,"Tamsin Dubwater, Mechanist from Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Warden,scout,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/19_tamsin_dubwater_mechanist_from_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.02.20,"Lio Ironwake, Sentinel at Standing",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Standing Wave Gulch,Captain,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/02_standing_wave_gulch/20_lio_ironwake_sentinel_at_standing.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.01,"Sarai Runeclasp, Smith at Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Guide,worker,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/01_sarai_runeclasp_smith_at_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.02,"Elo Rootborne, Marshal of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Broker,mystic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/02_elo_rootborne_marshal_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.03,"Bex Nullborne, Warden near Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Tactician,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/03_bex_nullborne_warden_near_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.04,"Draven Cragwarden, Fixer from Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Tactician,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/04_draven_cragwarden_fixer_from_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.05,"Rook Gantryn, Smith of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Courier,warden,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/05_rook_gantryn_smith_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.06,"Yara Latchward, Engineer of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Courier,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/06_yara_latchward_engineer_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.07,"Isolde Gearmantle, Watcher from Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Oracle,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/07_isolde_gearmantle_watcher_from_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.08,"Eryk Gravesong, Herald of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Operator,navigator,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/08_eryk_gravesong_herald_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.09,"Auren Brightlock, Sentinel from Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Captain,warden,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/09_auren_brightlock_sentinel_from_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.10,"Quill Runeclasp, Oracle under Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Oracle,pilot,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/10_quill_runeclasp_oracle_under_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.11,"Sarai Frostrelay, Diver near Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Custodian,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/11_sarai_frostrelay_diver_near_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.12,"Ilyra Frostrelay, Warden at Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Keeper,sentinel,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/12_ilyra_frostrelay_warden_at_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.13,"Thorne Gearmantle, Broker near Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Tactician,merchant,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/13_thorne_gearmantle_broker_near_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.14,"Thorne Deepwell, Engineer near Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Fixer,archivist,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/14_thorne_deepwell_engineer_near_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.15,"Eryk Signalborn, Keeper under Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Tamer,pilot,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/15_eryk_signalborn_keeper_under_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.16,"Ossa Mossguard, Cartographer of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Captain,navigator,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/16_ossa_mossguard_cartographer_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.17,"Yara Dubwater, Custodian of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Watcher,merchant,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/17_yara_dubwater_custodian_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.18,"Maelis Holloway, Warden under Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Broker,merchant,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/18_maelis_holloway_warden_under_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.19,"Asha Nullborne, Diver from Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Herald,scout,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/19_asha_nullborne_diver_from_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.03.20,"Edda Deepwell, Tamer of Resonance",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Resonance Dunes,Engineer,pilot,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/03_resonance_dunes/20_edda_deepwell_tamer_of_resonance.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.04.01,"Ren Frostrelay, Watcher from Feedback",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Feedback Basin,Marshal,navigator,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/04_feedback_basin/01_ren_frostrelay_watcher_from_feedback.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.04.02,"Lyric Wayfare, Specialist from Feedback",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Feedback Basin,Navigator,engineer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/04_feedback_basin/02_lyric_wayfare_specialist_from_feedback.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.04.03,"Kael Trenchmark, Marshal from Feedback",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Feedback Basin,Runner,medic,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/04_feedback_basin/03_kael_trenchmark_marshal_from_feedback.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.04.04,"Kael Stormhush, Courier from Feedback",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Feedback Basin,Pilgrim,tamer,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/04_feedback_basin/04_kael_stormhush_courier_from_feedback.glb
03_western_wastes_and_arid_plains.02_the_sonic_badlands.04.05,"Elo Wayfare, Navigator under Feedback",03 Western Wastes And Arid Plains,02 The Sonic Badlands,Feedback Basin,Fixer,navigator,sub_locations/03_western_wastes_and_arid_plains/02_the_sonic_badlands/04_feedback_basin/05_elo_wayfare_navigator_under_feedback.glb
